"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"CALL","VocalTec Communications Ltd.","20.04","232443960","1992","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CALL&selected=CALL",
"VOCS","Vocus, Inc.","26.72","521307200","2005","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VOCS&selected=VOCS",
"VOD","Vodafone Group Plc","28.2","148451596200","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VOD&selected=VOD",
"VOLC","Volcano Corporation","26.38","1369095620","2006","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VOLC&selected=VOLC",
"VLCM","Volcom, Inc.","24.4","595750400","1987","Consumer Non-Durables","Apparel","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VLCM&selected=VLCM",
"VLTR","Volterra Semiconductor Corporation","24.6","599969400","2004","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VLTR&selected=VLTR",
"VSBN","VSB Bancorp, Inc. (NY)","11.79","21516750","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSBN&selected=VSBN",
"VSEC","VSE Corporation","27.28","141965120","n/a","Consumer Services","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSEC&selected=VSEC",
"WBNK","Waccamaw Bankshares Inc","1.1099","8286513.4","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WBNK&selected=WBNK",
"WBNKW","Waccamaw Bankshares Inc","0.101","66256","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WBNKW&selected=WBNKW",
"WACLY","Wacoal Holdings Corporation","64.7","1829910100","n/a","Consumer Non-Durables","Apparel","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WACLY&selected=WACLY",
"WCRX","Warner Chilcott plc","22.68","5729739120","1997","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WCRX&selected=WCRX",
"WRES","Warren Resources, Inc.","4.06","289672880","2004","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WRES&selected=WRES",
"WWVY","Warwick Valley Telephone Company","14.99","82025280","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWVY&selected=WWVY",
"WBCO","Washington Banking Company","13.36","204848880","1994","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WBCO&selected=WBCO",
"WFSL","Washington Federal, Inc.","15.81","1776743610","1982","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WFSL&selected=WFSL",
"WFSLW","Washington Federal, Inc.","6.09","10395630","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WFSLW&selected=WFSLW",
"WASH","Washington Trust Bancorp, Inc.","22.65","366295800","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WASH&selected=WASH",
"WSBF","Waterstone Financial, Inc.","3.08","96250000","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSBF&selected=WSBF",
"WAVX","Wave Systems Corp.","3.04","250213280","1994","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WAVX&selected=WAVX",
"WAYN","Wayne Savings Bancshares Inc.","8.5","25534000","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WAYN&selected=WAYN",
"WSTG","Wayside Technology Group, Inc.","14.162","67326148","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSTG&selected=WSTG",
"WCAA","WCA Waste Corporation","5.73","135571800","2004","Public Utilities","Environmental Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WCAA&selected=WCAA",
"WDFC","WD-40 Company","40.35","688613100","1973","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WDFC&selected=WDFC",
"WWWW","Web.com Group, Inc","12.42","339562800","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWWW&selected=WWWW",
"WBMD","WebMD Health Corp","56.32","3272192000","2005","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WBMD&selected=WBMD",
"WEBM","WebMediaBrands Inc","1.63","61910660","2000","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WEBM&selected=WEBM",
"WBSN","Websense, Inc.","24.2","982955600","2000","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WBSN&selected=WBSN",
"WBSTP","Webster Preferred Capital Corp","10.5","10500000","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WBSTP&selected=WBSTP",
"WERN","Werner Enterprises, Inc.","25.64","1864566440","1986","Transportation","Trucking Freight/Courier Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WERN&selected=WERN",
"WSBC","WesBanco, Inc.","19.86","528017820","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSBC&selected=WSBC",
"WTBA","West Bancorporation","7.75","134881000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WTBA&selected=WTBA",
"WCBO","West Coast Bancorp","3.5","337508500","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WCBO&selected=WCBO",
"WMAR","West Marine, Inc.","10.58","239721640","1993","Consumer Durables","Automotive Aftermarket","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WMAR&selected=WMAR",
"WABC","Westamerica Bancorporation","49.82","1445527300","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WABC&selected=WABC",
"WSTL","Westell Technologies, Inc.","3.63","196495530","1995","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSTL&selected=WSTL",
"WLBC","Western Liberty Bancorp","3.84","57530880","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLBC&selected=WLBC",
"WFD","Westfield Financial, Inc.","8.94","252823200","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WFD&selected=WFD",
"WESTD","Westinghouse Solar, Inc.","2.0376","23583182.4","n/a","Capital Goods","Building Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WESTD&selected=WESTD",
"WLB","Westmoreland Coal Company","17.33","228132120","n/a","Energy","Coal Mining","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLB&selected=WLB",
"WLBPZ","Westmoreland Coal Company","32","20512000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLBPZ&selected=WLBPZ",
"WPRT","Westport Innovations Inc","24.09","1094938680","n/a","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WPRT&selected=WPRT",
"WWAY","Westway Group, Inc.","4.6001","64217396","n/a","Consumer Non-Durables","Packaged Foods","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWAY&selected=WWAY",
"WWAYU","Westway Group, Inc.","4.6","1306400","n/a","Consumer Non-Durables","Packaged Foods","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWAYU&selected=WWAYU",
"WWAYW","Westway Group, Inc.","0.025","1280350","n/a","Consumer Non-Durables","Packaged Foods","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWAYW&selected=WWAYW",
"WWON","Westwood One, Inc.","6.45","137475300","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWON&selected=WWON",
"WEYS","Weyco Group, Inc.","22.99","261097430","n/a","Consumer Non-Durables","Apparel","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WEYS&selected=WEYS",
"WTNY","Whitney Holding Corporation","13.35","1290170700","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WTNY&selected=WTNY",
"WFMI","Whole Foods Market, Inc.","59.74","10368773100","1992","Consumer Services","Food Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WFMI&selected=WFMI",
"WVVI","Willamette Valley Vineyards, Inc.","3.23","15804390","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WVVI&selected=WVVI",
"WLDN","Willdan Group, Inc.","4.16","30189120","2006","Consumer Services","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLDN&selected=WLDN",
"WMCO","Williams Controls, Inc.","12.31","89776830","1989","Capital Goods","Auto Parts:O.E.M.","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WMCO&selected=WMCO",
"WLFC","Willis Lease Finance Corporation","13.21","120567670","1996","Consumer Durables","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLFC&selected=WLFC",
"WLFCP","Willis Lease Finance Corporation","11.45","39788750","n/a","Consumer Durables","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLFCP&selected=WLFCP",
"WIBC","Wilshire Bancorp, Inc.","3.75","110542500","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WIBC&selected=WIBC",
"WIN","Windstream Corporation","13.22","6666859220","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WIN&selected=WIN",
"WINA","Winmark Corporation","40.44","201269880","1992","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WINA&selected=WINA",
"WINN","Winn-Dixie Stores, Inc.","6.91","385647100","1994","Consumer Services","Food Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WINN&selected=WINN",
"WWIN","Winner Medical Group Inc.","4.77","115100100","1983","Health Care","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWIN&selected=WWIN",
"WTFC","Wintrust Financial Corporation","33.45","1168241250","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WTFC&selected=WTFC",
"WTFCW","Wintrust Financial Corporation","16.4","26945200","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WTFCW&selected=WTFCW",
"RNIN","Wireless Ronin Technologies, Inc.","1.37","26349210","2006","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RNIN&selected=RNIN",
"GULF","WisdomTree Middle East Dividend Fund","16.938","16938000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=GULF&selected=GULF",
"WBKC","Wolverine Bancorp, Inc.","14.6","36616800","2011","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WBKC&selected=WBKC",
"WATG","Wonder Auto Technology, Inc.","5.61","189954600","n/a","Capital Goods","Auto Parts:O.E.M.","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WATG&selected=WATG",
"WWD","Woodward, Inc.","35.48","2439179040","n/a","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWD&selected=WWD",
"WRLD","World Acceptance Corporation","67.01","1061237370","1991","Finance","Finance: Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WRLD&selected=WRLD",
"XWES","World Energy Solutions Inc (DE)","4.82","44406660","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XWES&selected=XWES",
"WHRT","World Heart Corporation","1.21","32163010","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WHRT&selected=WHRT",
"BWOW","Wowjoint Holdings Limited","1.739","13825050","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BWOW&selected=BWOW",
"BWOWU","Wowjoint Holdings Limited","2.02","28280","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BWOWU&selected=BWOWU",
"BWOWW","Wowjoint Holdings Limited","0.15","1087650","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BWOWW&selected=BWOWW",
"WPCS","WPCS International Incorporated","2.6","18083000","n/a","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WPCS&selected=WPCS",
"WPPGY","WPP plc","63.15","15973476750","n/a","Technology","Advertising","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WPPGY&selected=WPPGY",
"WMGI","Wright Medical Group, Inc.","16.33","639809400","2001","Health Care","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WMGI&selected=WMGI",
"WSB","WSB Holdings, Inc.","3.1","24775200","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSB&selected=WSB",
"WSFS","WSFS Financial Corporation","43.5","370837500","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSFS&selected=WSFS",
"WSCI","WSI Industries Inc.","4.74","13613280","n/a","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSCI&selected=WSCI",
"WUHN","Wuhan General Group (China), Inc.","0.75","24378750","n/a","Capital Goods","Pollution Control Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WUHN&selected=WUHN",
"WVFC","WVS Financial Corp.","8.89","18295620","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WVFC&selected=WVFC",
"WYNN","Wynn Resorts, Limited","143.13","17740390980","2002","Consumer Services","Hotels/Resorts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WYNN&selected=WYNN",
"XATA","XATA Corporation","2.0501","21784362.6","n/a","Technology","Computer Manufacturing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XATA&selected=XATA",
"XBKS","Xenith Bankshares, Inc.","4.3501","25435034.7","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XBKS&selected=XBKS",
"XNPT","XenoPort, Inc.","7.68","270466560","2005","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XNPT&selected=XNPT",
"XETA","XETA Technologies, Inc.","5.47","58966600","1987","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XETA&selected=XETA",
"XLNX","Xilinx, Inc.","35.15","9176259000","1990","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XLNX&selected=XLNX",
"XOMA","XOMA Ltd.","2.77","81745470","1986","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XOMA&selected=XOMA",
"XRIT","X-Rite, Incorporated","4.62","396918060","1986","Miscellaneous","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XRIT&selected=XRIT",
"XRTX","Xyratex Ltd.","9.74","294888240","2004","Technology","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XRTX&selected=XRTX",
"YAVY","Yadkin Valley Financial Corporation","2.48","40369440","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YAVY&selected=YAVY",
"YHOO","Yahoo! Inc.","18.2","23831298400","1996","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YHOO&selected=YHOO",
"YONG","Yongye International, Inc.","5.44","268578240","n/a","Basic Industries","Agricultural Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YONG&selected=YONG",
"YDNT","Young Innovations, Inc.","29.75","238714000","1997","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YDNT&selected=YDNT",
"YRCW","YRC Worldwide, Inc.","1.24","59236040","n/a","Transportation","Trucking Freight/Courier Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YRCW&selected=YRCW",
"YTEC","Yucheng Technologies Limited","3.91","72569600","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YTEC&selected=YTEC",
"YUII","Yuhe International, Inc","5.9699","120890475","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YUII&selected=YUII",
"ZAGG","ZAGG Incorporated","8.28","199788120","n/a","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZAGG&selected=ZAGG",
"ZLCS","Zalicus Inc.","2.58","243982860","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZLCS&selected=ZLCS",
"ZANE","Zanett Inc.","1.06","9820900","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZANE&selected=ZANE",
"ZBRA","Zebra Technologies Corporation","42.14","2349684260","1991","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZBRA&selected=ZBRA",
"ZHNE","Zhone Technologies, Inc.","2.48","75912800","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZHNE&selected=ZHNE",
"HOGS","Zhongpin Inc.","16.89","681612840","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HOGS&selected=HOGS",
"ZN","Zion Oil & Gas Inc","4.83","120957690","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZN&selected=ZN",
"ZNWAW","Zion Oil & Gas Inc","3.97","2417730","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZNWAW&selected=ZNWAW",
"ZNWAZ","Zion Oil & Gas Inc","2.15","7832450","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZNWAZ&selected=ZNWAZ",
"ZION","Zions Bancorporation","24.35","4450790400","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZION&selected=ZION",
"ZIONW","Zions Bancorporation","7.25","152808250","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZIONW&selected=ZIONW",
"ZIOP","ZIOPHARM Oncology Inc","6.94","456332760","n/a","Health Care","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZIOP&selected=ZIOP",
"ZIP","Zipcar, Inc.","24.7","953839900","n/a","Consumer Services","Rental/Leasing Companies","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZIP&selected=ZIP",
"ZIPR","ZipRealty, Inc.","2.5809","53016847.8","2004","Finance","Real Estate","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZIPR&selected=ZIPR",
